contest_group_id,contest_name,choice,choice_party,sum
1509,NC STATE SENATE DISTRICT 47 (DEM),David Wheeler,DEM,4272
13,HARNETT COUNTY BOARD OF EDUCATION DISTRICT 3 (DEM),David Tillman,DEM,288
7,DAVIDSON COUNTY REGISTER OF DEEDS (REP),David T. Rickard,REP,9455
15,WATAUGA COUNTY SHERIFF (REP),David Searcy,REP,2552
13,DAVIDSON COUNTY SHERIFF (REP),David S. Grice,REP,4946
13,CLAY COUNTY SHERIFF (REP),David R. Owen,REP,161
1533,US HOUSE OF REPRESENTATIVES DISTRICT 04 (DEM),David Price,DEM,52203
12,CASWELL COUNTY BOARD OF COMMISSIONERS DISTRICT 1 (REP),David Owen,REP,96
9,PERSON COUNTY BOARD OF COMMISSIONERS (REP),"David Newell, Sr.",REP,604
3,MCDOWELL COUNTY BOARD OF COMMISSIONERS (REP),David Nelson Walker,REP,1035
1652,DISTRICT ATTORNEY DISTRICT 36 (REP),David Learner,REP,10671
1499,NC STATE SENATE DISTRICT 44 (REP),David L. Curtis,REP,4554
8,MONTGOMERY COUNTY SHERIFF (DEM),David Kime,DEM,264
19,WILKES COUNTY BOARD OF COMMISSIONERS (REP),David Gambill,REP,2857
9,PENDER COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (REP),David Fallin,REP,1941
9,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 6 (REP),David Edge,REP,312
12,DAVIE COUNTY BOARD OF EDUCATION (REP),David Carroll,REP,2641
3,ALAMANCE COUNTY CLERK OF SUPERIOR COURT (REP),David Barber,REP,1655
15,FORSYTH COUNTY BOARD OF EDUCATION DISTRICT 2 (REP),David B. Singletary,REP,5259
7,ALLEGHANY COUNTY BOARD OF EDUCATION (DEM),David (Casey) Jones,DEM,520
16,SAMPSON COUNTY BOARD OF EDUCATION,Daryll Warren,,1028
4,CLAY COUNTY BOARD OF COMMISSIONERS (REP),Daryl Moore,REP,566
10,RICHMOND COUNTY BOARD OF EDUCATION,Daryl Mason,,2598
1014,NC HOUSE OF REPRESENTATIVES DISTRICT 002 (DEM),Darryl D. Moss,DEM,3658
9,RANDOLPH COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (REP),Darrell Frye,REP,7349
7,HOKE COUNTY SHERIFF (DEM),Darin M. Bronson,DEM,930
22,GUILFORD COUNTY SHERIFF (DEM),Danny Rogers,DEM,13496
40,LINCOLN COUNTY REGISTER OF DEEDS (REP),Danny R. Hester,REP,5330
15,GRAHAM COUNTY SHERIFF (REP),Danny Millsaps,REP,233
3,TRANSYLVANIA COUNTY BOARD OF COMMISSIONERS (REP),Danny Hein,REP,1417
4,SWAIN COUNTY BOARD OF COMMISSIONERS MEMBERS (DEM),Danny Burns,DEM,919
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Danny Bullock (Write-In),,1
20,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 2,Daniel Scarlett (Write-In),,2
1605,DISTRICT ATTORNEY DISTRICT 16 (DEM),Daniel Meier,DEM,3342
130010,KANNAPOLIS CITY SCHOOLS BOARD OF EDUCATION AREA I,Daniel M. Wallace,,1150
1,CHATHAM COUNTY CLERK OF SUPERIOR COURT (DEM),Dana M. Hackney,DEM,6624
15,FORSYTH COUNTY BOARD OF EDUCATION DISTRICT 2 (REP),Dana Caudill Jones,REP,5714
24,CHEROKEE COUNTY SHERIFF (REP),Dan Sherrill,REP,1101
1548,US HOUSE OF REPRESENTATIVES DISTRICT 09 (DEM),Dan McCready,DEM,38098
12,CHEROKEE COUNTY BOARD OF COMMISSIONERS DISTRICT IV (REP),Dan Eichenbaum,REP,1940
1484,NC STATE SENATE DISTRICT 39 (REP),Dan Bishop,REP,8778
1460,NC STATE SENATE DISTRICT 31 (REP),Dan Barrett,REP,6204
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Dallas Crawford (Write-In),,1
6,GRAHAM COUNTY BOARD OF COMMISSIONERS (REP),Dale E. Wiggins,REP,762
1020,NC HOUSE OF REPRESENTATIVES DISTRICT 004 (DEM),Da'Quan Marcell Love,DEM,2451
1554,US HOUSE OF REPRESENTATIVES DISTRICT 11 (DEM),D. Scott Donaldson,DEM,9402
12,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (REP),Cynthia Marcus,REP,315
13,GATES COUNTY BOARD OF COMMISSIONERS GATESVILLE DISTRICT (DEM),Curtis Wilkins,DEM,575
19,VANCE COUNTY SHERIFF (DEM),Curtis Rodney Brame,DEM,2651
4,HERTFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (DEM),Curtis Anthony Freeman,DEM,1601
12,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS (REP),Craig Travis,REP,3176
4,DAVIDSON COUNTY BOARD OF COMMISSIONERS (REP),Craig Smith,REP,7382
18,ROWAN COUNTY BOARD OF COMMISSIONERS (REP),Craig Pierce,REP,2289
1,MADISON COUNTY BOARD OF COMMISSIONERS (DEM),Craig D. Goforth,DEM,1735
7,CLAY COUNTY BOARD OF EDUCATION (REP),Cory Scroggs,REP,517
1535,US HOUSE OF REPRESENTATIVES DISTRICT 05 (REP),"Cortland J. Meader, Jr.",REP,2063
9,CHEROKEE COUNTY BOARD OF COMMISSIONERS DISTRICT III (REP),Corey V. Bailey,REP,1023
6,ROCKINGHAM COUNTY BOARD OF EDUCATION AT-LARGE (REP),Corey Brannock,REP,2298
7,BERTIE COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (DEM),"Corey Ballance, Sr.",DEM,1494
7,WASHINGTON COUNTY BOARD OF EDUCATION AT-LARGE (DEM),Constance Garrett,DEM,923
12,DAVIE COUNTY BOARD OF EDUCATION (REP),Clint Junker,REP,4468
16,FORSYTH COUNTY SHERIFF (DEM),Clif Kilby,DEM,1648
1,MADISON COUNTY BOARD OF COMMISSIONERS (DEM),Clayton Rice,DEM,1315
6,AVERY COUNTY BOARD OF COMMISSIONERS (REP),Clayton Austin Harpold,REP,471
4,CLAY COUNTY BOARD OF COMMISSIONERS (REP),Clay Logan,REP,865
10,HALIFAX COUNTY BOARD OF EDUCATION,Claude (Clutch) Cooper,,3112
1370,NC STATE SENATE DISTRICT 01 (REP),Clark Twiddy,REP,4902
1547,US HOUSE OF REPRESENTATIVES DISTRICT 09 (REP),"Clarence W. Goins, Jr.",REP,1867
1425,NC STATE SENATE DISTRICT 19 (DEM),Clarence E. Donaldson,DEM,3142
4,DURHAM COUNTY SHERIFF (DEM),Clarence Birkhead,DEM,21746
1,CHATHAM COUNTY CLERK OF SUPERIOR COURT (DEM),Claire Parker Wilson,DEM,3364
6,CABARRUS COUNTY BOARD OF COMMISSIONERS (REP),Chuck Stanec,REP,3445
1553,US HOUSE OF REPRESENTATIVES DISTRICT 11 (REP),Chuck Archerd,REP,5639
1302,NC HOUSE OF REPRESENTATIVES DISTRICT 098 (DEM),Christy Clark,DEM,3275
9,NEW HANOVER COUNTY BOARD OF EDUCATION (REP),Christopher Morgan,REP,1791
21,CARTERET COUNTY BOARD OF EDUCATION DISTRICT 3 (REP),Christopher Mashburn,REP,775
1509,NC STATE SENATE DISTRICT 47 (DEM),Christopher H. Rumfelt,DEM,1141
4,WILSON COUNTY SHERIFF (DEM),Christopher (Chris) Boykin,DEM,2431
46,LINCOLN COUNTY BOARD OF COMMISSIONERS (REP),Christine Poinsette,REP,2804
1548,US HOUSE OF REPRESENTATIVES DISTRICT 09 (DEM),Christian Cano,DEM,7922
16,BUNCOMBE COUNTY SHERIFF (DEM),Chris Winslow,DEM,1311
6,MONTGOMERY COUNTY SHERIFF (REP),Chris Watkins,REP,820
25,WILKES COUNTY SHERIFF (REP),Chris Shew,REP,4137
1112,NC HOUSE OF REPRESENTATIVES DISTRICT 035 (REP),Chris Malone,REP,1651
16,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 6 (DEM),Chris Hocker,DEM,1167
4,CLEVELAND COUNTY BOARD OF COMMISSIONERS (DEM),Chris Gash,DEM,3103
15,RUTHERFORD COUNTY SHERIFF (REP),Chris Francis,REP,4235
12,SAMPSON COUNTY CLERK OF SUPERIOR COURT (REP),Chris Fann,REP,1006
4,DAVIDSON COUNTY BOARD OF COMMISSIONERS (REP),Chris Elliott,REP,8993
6,JOHNSTON COUNTY BOARD OF COMMISSIONERS DISTRICT 5 (REP),Chris Ellington,REP,3954
12,SAMPSON COUNTY CLERK OF SUPERIOR COURT (REP),Chris Driver,REP,968
15,PENDER COUNTY SHERIFF (REP),Chester Ward,REP,533
1,NORTHAMPTON COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (DEM),"Chester J. Deloatch, Sr.",DEM,1176
1509,NC STATE SENATE DISTRICT 47 (DEM),Cheryl D. Swofford,DEM,2473
10,FORSYTH COUNTY BOARD OF EDUCATION DISTRICT 1 (DEM),Chenita Barber Johnson,DEM,1801
12,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS (REP),Charlie Hall,REP,3801
16,YADKIN BOARD OF EDUCATION,Charlie Haire,,1083
3,CUMBERLAND COUNTY SHERIFF (REP),Charlie Baxley,REP,3681
31,COLUMBUS COUNTY BOARD OF COMMISSIONERS DISTRICT 7 (DEM),Charles T. McDowell,DEM,446
19,JACKSON COUNTY BOARD OF COMMISSIONERS DISTRICT 1 (REP),Charles R. Elders,REP,897
9,DAVIE COUNTY BOARD OF COMMISSIONERS (REP),Charles Odell Williams,REP,716
17,GRANVILLE COUNTY BOARD OF EDUCATION DISTRICT 4,Charles Nichols,,109
18,HENDERSON COUNTY SHERIFF (REP),Charles McDonald,REP,5210
1017,NC HOUSE OF REPRESENTATIVES DISTRICT 003 (DEM),Charles Dudley,DEM,1172
16,ORANGE COUNTY SHERIFF (DEM),Charles Blackwood,DEM,14220
1337,NC HOUSE OF REPRESENTATIVES DISTRICT 110 (REP),Charlene High,REP,1265
20,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 2,Chandra Short,,257
1311,NC HOUSE OF REPRESENTATIVES DISTRICT 101 (DEM),Chance Harris,DEM,742
1485,NC STATE SENATE DISTRICT 39 (DEM),Chad Stachowicz,DEM,5239
3,JOHNSTON COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (REP),Chad M. Stewart,REP,4374
7,BUNCOMBE COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (DEM),Catori Swann,DEM,1114
1200,NC HOUSE OF REPRESENTATIVES DISTRICT 064 (DEM),Cathy Von Hassel-Davies,DEM,1137
3,CATAWBA COUNTY CLERK OF SUPERIOR COURT (REP),Cathy J. Starnes,REP,7777
16,NORTHAMPTON COUNTY BOARD OF EDUCATION,Catherine Moody,,2073
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Cat Gaines (Write-In),,1
22,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 6,Cat Gaines (Write-In),,1
23,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 8,Cat Gaines,,671
43,LINCOLN COUNTY SHERIFF (REP),Carrol D. Mitchem,REP,942
1311,NC HOUSE OF REPRESENTATIVES DISTRICT 101 (DEM),Carolyn Logan,DEM,2575
4,SCOTLAND COUNTY BOARD OF COMMISSIONERS STEWARTSVILLE TWP (DEM),Carol McCall,DEM,1681
17,CLINTON CITY SCHOOLS BOARD OF EDUCATION,Carol A. Worley,,927
3,CUMBERLAND COUNTY SHERIFF (REP),Carlton Sallie,REP,1168
7,WASHINGTON COUNTY BOARD OF EDUCATION AT-LARGE (DEM),Carlos Riddick,DEM,1077
7,BOARD OF EDUCATION,Carlos Armstrong,,189
1326,NC HOUSE OF REPRESENTATIVES DISTRICT 106 (DEM),Carla Cunningham,DEM,4036
1556,US HOUSE OF REPRESENTATIVES DISTRICT 12 (REP),Carl Persson,REP,1885
3,UNION COUNTY BOARD OF COMMISSIONERS (REP),Carl Lucas,REP,1491
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Carl Lovett (Write-In),,1
10,BERTIE COUNTY BOARD OF COMMISSIONERS DISTRICT 5 (DEM),Carl K. Bond,DEM,1584
1466,NC STATE SENATE DISTRICT 33 (REP),Carl Ford,REP,8418
20,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 2,"Carl (C.H.) Lovette, Jr.",,340
20,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 2,"Carl ""C.H."" Lovette, Jr.",,0
11,PAMLICO COUNTY BOARD OF EDUCATION AT-LARGE,Carinna A. Smith,,938
1010,NC HOUSE OF REPRESENTATIVES DISTRICT 001 (REP),Candice Hunter,REP,1611
4,WILSON COUNTY SHERIFF (DEM),"Calvin Woodard, Jr.",DEM,6504
19,WARREN COUNTY BOARD OF EDUCATION DISTRICT 4,Calvin Curtis Jones,,348
6,CHEROKEE COUNTY BOARD OF COMMISSIONERS DISTRICT I (REP),Cal Stiles,REP,1948
6,CATAWBA COUNTY BOARD OF COMMISSIONERS (REP),C. Randall (Randy) Isenhower,REP,13847
22,JOHNSTON COUNTY BOARD OF EDUCATION,Butler Hall,,3719
23,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 8,Burnis Wilkins (Write-In),,1
16,ROBESON COUNTY SHERIFF (DEM),Burnis Wilkins,DEM,8620
16,GRANVILLE COUNTY BOARD OF EDUCATION DISTRICT 3,"Bud W. Wegner, Jr.",,180
46,LINCOLN COUNTY BOARD OF COMMISSIONERS (REP),Bud Cesena,REP,3437
1245,NC HOUSE OF REPRESENTATIVES DISTRICT 079 (DEM),Bryson Kiel Jones,DEM,1450
3,GATES COUNTY SHERIFF (REP),Bryan Daryll Johnson,REP,95
9,NEW HANOVER COUNTY BOARD OF EDUCATION (REP),Bruce Shell,REP,2896
13,GRANVILLE COUNTY SHERIFF (DEM),"Brindell B. Wilkins, Jr.",DEM,3328
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Brice Altman (Write-In),,1
23,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 8,Brice Altman (Write-In),,3
22,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 6,Brice Altman,,244
19,WILKES COUNTY BOARD OF COMMISSIONERS (REP),Brian S. Minton,REP,2572
16,DAVIDSON COUNTY CLERK OF SUPERIOR COURT (REP),Brian Lee Shipwash,REP,12595
4,CALDWELL COUNTY BOARD OF COMMISSIONERS (DEM),Brian K. Foster,DEM,712
27,JACKSON COUNTY BOARD OF EDUCATION DISTRICT 4,Brian E. McClure,,1833
21,UNION COUNTY SHERIFF (REP),Brian Crump,REP,2358
40,LINCOLN COUNTY REGISTER OF DEEDS (REP),Brian Crisson,REP,2804
1,ORANGE COUNTY BOARD OF COMMISSIONERS AT-LARGE (DEM),Brian Crawford,DEM,5215
10,JACKSON COUNTY SHERIFF (REP),Brent McMahan,REP,358
10,PASQUOTANK COUNTY SHERIFF (DEM),Brent McKecuen,DEM,1290
10,SAMPSON COUNTY CLERK OF SUPERIOR COURT (DEM),Brent Baggett,DEM,352
19,ORANGE COUNTY BOARD OF EDUCATION,Brenda Stephens,,6124
20,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 2,Brenda S. Fairley-Ferebee,,1412
130010,KANNAPOLIS CITY SCHOOLS BOARD OF EDUCATION AREA I,Brenda McCombs,,934
23,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 8,Brenda Fairley (Write-In),,1
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Brenda Fair-Ferebee (Write-In),,1
13,NORTHAMPTON COUNTY SHERIFF (DEM),Brenda Edwards Burnette,DEM,1296
26,WILKES COUNTY BOARD OF EDUCATION,Brandon Whitaker,,2334
3,ALAMANCE COUNTY CLERK OF SUPERIOR COURT (REP),Brandon Ector,REP,1825
13,CLAY COUNTY SHERIFF (REP),Brandon Coker,REP,113
6,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 1 (REP),Brandi Edney Nanney,REP,2503
1302,NC HOUSE OF REPRESENTATIVES DISTRICT 098 (DEM),Branden Rosenlieb,DEM,351
16,SAMPSON COUNTY BOARD OF EDUCATION,Bradley Jackson,,498
9,ONSLOW COUNTY SHERIFF (REP),Boyd Brown,REP,2021
9,STOKES COUNTY BOARD OF COMMISSIONERS (REP),Boh Mabe,REP,760
22,PITT COUNTY SHERIFF (DEM),Bobby Murphy,DEM,914
1025,NC HOUSE OF REPRESENTATIVES DISTRICT 006 (REP),Bobby Hanig,REP,3621
16,FORSYTH COUNTY SHERIFF (DEM),"Bobby F. Kimbrough, Jr.",DEM,12557
13,CLAY COUNTY SHERIFF (REP),Bobby Deese,REP,681
10,RICHMOND COUNTY BOARD OF EDUCATION,Bobbie Sue Ormsby,,2817
1407,NC STATE SENATE DISTRICT 13 (DEM),Bobbie Jacobs-Ghaffar,DEM,6588
13,ONSLOW COUNTY BOARD OF EDUCATION (REP),Bob Williams,REP,4972
1370,NC STATE SENATE DISTRICT 01 (REP),Bob Steinburg,REP,6780
15,CURRITUCK COUNTY SHERIFF (REP),Bob Douros,REP,679
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Blank (Write-In),,2
22,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 6,Blank (Write-In),,2
23,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 8,Blank (Write-In),,2
1326,NC HOUSE OF REPRESENTATIVES DISTRICT 106 (DEM),Blanche Penn,DEM,505
10,DUPLIN COUNTY SHERIFF (DEM),Blake Wallace,DEM,2946
6,AVERY COUNTY BOARD OF COMMISSIONERS (REP),Blake Vance,REP,1458
6,CABARRUS COUNTY BOARD OF COMMISSIONERS (REP),Blake Kiger,REP,6184
1046,NC HOUSE OF REPRESENTATIVES DISTRICT 013 (REP),Blake Beadle,REP,1863
7,POLK COUNTY SHERIFF (DEM),BJ Bayne,DEM,1152
24,GUILFORD COUNTY SHERIFF (REP),BJ Barnes,REP,11380
12,CRAVEN COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (REP),Billy Joiner,REP,710
19,VANCE COUNTY SHERIFF (DEM),Billy Ivan Gooch,DEM,1379
12,PASQUOTANK COUNTY SHERIFF (REP),Bill Ward,REP,762
1466,NC STATE SENATE DISTRICT 33 (REP),Bill Sorenson,REP,5602
9,NEW HANOVER COUNTY BOARD OF EDUCATION (REP),Bill Rivenbark,REP,3219
12,STANLY COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (REP),Bill Lawhon,REP,4047
13,ONSLOW COUNTY BOARD OF EDUCATION (REP),Bill Lanier,REP,5025
4,SURRY COUNTY BOARD OF COMMISSIONERS MOUNT AIRY DISTRICT (REP),Bill Goins,REP,3349
43,LINCOLN COUNTY SHERIFF (REP),Bill Beam,REP,4392
21,JOHNSTON COUNTY SHERIFF (REP),Bill B. Burgess,REP,1307
1025,NC HOUSE OF REPRESENTATIVES DISTRICT 006 (REP),Beverly Boswell,REP,3208
1,SCOTLAND COUNTY BOARD OF COMMISSIONERS SPRING HILL TOWNSHIP (DEM),Betty Blue Gholston,DEM,1989
10,DURHAM COUNTY BOARD OF EDUCATION DISTRICT 2,Bettina Umstead,,6609
1484,NC STATE SENATE DISTRICT 39 (REP),Beth Monaghan,REP,3537
7,WARREN COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (DEM),Bertadean Williams Baker,DEM,941
20,FRANKLIN COUNTY BOARD OF EDUCATION SEAT 1,Bernard Hall,,980
1,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (DEM),Berlester Campbell,DEM,1553
1271,NC HOUSE OF REPRESENTATIVES DISTRICT 088 (REP),Benton Blaine,REP,264
4,GREENE COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (DEM),Bennie Heath,DEM,995
9,DAVIE COUNTY BOARD OF COMMISSIONERS (REP),Benita Finney,REP,2830
1470,NC STATE SENATE DISTRICT 34 (DEM),Beniah McMiller,DEM,1483
1665,DISTRICT ATTORNEY DISTRICT 40 (DEM),Ben Scales,DEM,11418
1431,NC STATE SENATE DISTRICT 21 (DEM),Ben Clark,DEM,6491
1,SWAIN COUNTY BOARD OF COMMISSIONERS CHAIRMAN (DEM),Ben Bushyhead,DEM,818
4,HALIFAX COUNTY CLERK OF SUPERIOR COURT (DEM),Becky Spragins,DEM,5047
1314,NC HOUSE OF REPRESENTATIVES DISTRICT 102 (DEM),Becky Carney,DEM,4366
12,SAMPSON COUNTY CLERK OF SUPERIOR COURT (REP),Barbara Moore,REP,776
1017,NC HOUSE OF REPRESENTATIVES DISTRICT 003 (DEM),Barbara Lee,DEM,2451
1534,US HOUSE OF REPRESENTATIVES DISTRICT 04 (LIB),Barbara Howe,LIB,528
10,FORSYTH COUNTY BOARD OF EDUCATION DISTRICT 1 (DEM),Barbara Hanes Burke,DEM,4071
12,ASHE COUNTY SHERIFF (REP),B. Phil Howell,REP,1509
1323,NC HOUSE OF REPRESENTATIVES DISTRICT 105 (DEM),Ayoub Ouederni,DEM,940
1626,DISTRICT ATTORNEY DISTRICT 24 (DEM),Avery Michelle Crump,DEM,14694
7,ALLEGHANY COUNTY BOARD OF EDUCATION (DEM),Audra Bonham,DEM,130
4,ANSON COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (DEM),Ashley Turner Drake,DEM,58
30,GUILFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (REP),Ashley Tillery,REP,782
7,CLAY COUNTY BOARD OF EDUCATION (REP),Ashley Owens,REP,889
12,LEE COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (REP),Arianna M. Del Palazzo,REP,298
10,CLAY COUNTY REGISTER OF DEEDS (REP),April L. Krieger,REP,667
8,DURHAM COUNTY BOARD OF EDUCATION DISTRICT 4,Antonio Jones,,2210
1107,NC HOUSE OF REPRESENTATIVES DISTRICT 033 (DEM),Antoine Marshall,DEM,1442
7,MECKLENBURG COUNTY SHERIFF (DEM),Antoine M. Ensley,DEM,15778
43,LINCOLN COUNTY SHERIFF (REP),Anthony Huss,REP,119
1393,NC STATE SENATE DISTRICT 08 (LIB),Anthony H. Mascolo,LIB,53
24,STANLY COUNTY BOARD OF EDUCATION AT-LARGE (REP),Anthony Graves,REP,4010
10,BOARD OF EDUCATION,Anne White,,556
6,DARE COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),Anne P. Petera,REP,1931
3,UNION COUNTY BOARD OF COMMISSIONERS (REP),Anna Blood,REP,5572
1485,NC STATE SENATE DISTRICT 39 (DEM),Ann Harlan,DEM,5222
18,EDGECOMBE COUNTY BOARD OF EDUCATION DISTRICT 5,Ann Elise Kent,,159
23,JACKSON COUNTY CLERK OF SUPERIOR COURT (DEM),Ann D. Melton,DEM,2419
10,CLAY COUNTY REGISTER OF DEEDS (REP),Angie Shook,REP,1400
8,DURHAM COUNTY BOARD OF EDUCATION DISTRICT 4,Angela Starke,,1757
16,MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 3 (DEM),Angela R. Ambroise,DEM,2719
13,HARNETT COUNTY BOARD OF EDUCATION DISTRICT 3 (DEM),Angela McCall Hill,DEM,207
13,MECKLENBURG COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (DEM),Angela G. Edwards,DEM,1812
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Angela Faulkner (Write-In),,1
1,HOKE COUNTY BOARD OF COMMISSIONERS (DEM),Angela Carter Jones,DEM,1112
1493,NC STATE SENATE DISTRICT 42 (REP),Andy Wells,REP,9018
9,STOKES COUNTY BOARD OF COMMISSIONERS (REP),Andy Stevens,REP,462
9,STOKES COUNTY BOARD OF COMMISSIONERS (REP),Andy Nickelston,REP,1205
6,MOORE COUNTY BOARD OF COMMISSIONERS DISTRICT III (REP),Andy English,REP,3695
7,CLAY COUNTY BOARD OF EDUCATION (REP),Andy Carter,REP,809
15,HAYWOOD COUNTY TAX COLLECTOR (REP),Andrew (Tubby) Ferguson,REP,877
4,HERTFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (DEM),Andre M. Lassiter,DEM,2522
10,BOARD OF EDUCATION,Amy Spaugh,,452
6,ALAMANCE COUNTY BOARD OF COMMISSIONERS (REP),Amy Scott Galey,REP,5321
1352,NC HOUSE OF REPRESENTATIVES DISTRICT 115 (REP),Amy Evans,REP,1075
9,ALLEGHANY COUNTY BOARD OF EDUCATION (REP),Amy Bottomley,REP,634
1182,NC HOUSE OF REPRESENTATIVES DISTRICT 058 (DEM),Amos Quick,DEM,4150
25,COLUMBUS COUNTY BOARD OF COMMISSIONERS DISTRICT 1 (DEM),Amon McKenzie,DEM,350
7,ALLEGHANY COUNTY BOARD OF EDUCATION (DEM),Amanda Taylor Edwards,DEM,436
4,BUNCOMBE COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (DEM),Amanda Edwards,DEM,3062
1557,US HOUSE OF REPRESENTATIVES DISTRICT 12 (DEM),Alma Adams,DEM,38849
1041,NC HOUSE OF REPRESENTATIVES DISTRICT 011 (DEM),Allison Dahle,DEM,4517
9,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 5 (REP),Allen Trivette,REP,1148
1,HOKE COUNTY BOARD OF COMMISSIONERS (DEM),"Allen Thomas, Jr.",DEM,3138
1277,NC HOUSE OF REPRESENTATIVES DISTRICT 090 (REP),Allen Poindexter,REP,2039
12,JOHNSTON COUNTY BOARD OF COMMISSIONERS DISTRICT 7 (REP),Allen Mims,REP,3303
1526,US HOUSE OF REPRESENTATIVES DISTRICT 02 (REP),Allen Chesser,REP,5612
9,STOKES COUNTY BOARD OF COMMISSIONERS (REP),Allen Brown,REP,304
21,ROBESON COUNTY BOARD OF EDUCATION DISTRICT 3,Alicia Richardson (Write-In),,2
27,JACKSON COUNTY BOARD OF EDUCATION DISTRICT 4,Ali Laird-Large,,2212
10,FORSYTH COUNTY BOARD OF EDUCATION DISTRICT 1 (DEM),Alex Bailand Bohannon,DEM,2118
13,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT 4 (DEM),Alex Albright,DEM,1246
1550,US HOUSE OF REPRESENTATIVES DISTRICT 10 (REP),"Albert Lee Wiley, Jr.",REP,616
30,GUILFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (REP),Alan W. Perdue,REP,1658
7,GUILFORD COUNTY BOARD OF EDUCATION AT-LARGE (DEM),Alan W. Duncan,DEM,13300
1167,NC HOUSE OF REPRESENTATIVES DISTRICT 053 (DEM),Alan Longman,DEM,467
15,PENDER COUNTY SHERIFF (REP),Alan Cutler,REP,2189
7,BEAUFORT COUNTY SHERIFF (DEM),Al J. Whitney,DEM,1796
13,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 4 (DEM),Adrienne Nicole Spinner,DEM,889
13,BERTIE COUNTY SHERIFF (DEM),Adrian L. Bowen,DEM,1087
9,CABARRUS COUNTY SHERIFF (REP),Adam E. Peck,REP,1391
1560,US HOUSE OF REPRESENTATIVES DISTRICT 13 (DEM),Adam Coker,DEM,8324
14,RANDOLPH COUNTY SHERIFF (LIB),Adam Brooks,LIB,38
1113,NC HOUSE OF REPRESENTATIVES DISTRICT 035 (DEM),Adam B. Wright,DEM,881
26,JACKSON COUNTY BOARD OF EDUCATION DISTRICT 2,Abigail Blakley Clayton,,2274
6,FORSYTH COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),A. L. (Buddy) Collins,REP,6112
1469,NC STATE SENATE DISTRICT 34 (REP),A. J. Daoud,REP,1519
